party_rk,product1,product2,product3,product4,product5,product6,product7
85323,0,0,0,1,0,0,0
41134,0,1,0,1,0,0,0
20281,0,1,0,0,0,0,0
64379,0,0,1,1,1,0,0
87952,0,0,0,1,0,0,0
58790,1,1,0,1,0,0,1
67872,0,0,0,1,1,0,0
62779,0,1,0,0,0,0,0
56399,0,1,0,1,1,0,0
45612,0,1,0,0,1,0,0
89287,0,1,0,0,1,0,0
66874,0,1,0,0,1,0,0
68031,0,0,0,1,1,0,0
53601,0,1,0,0,0,0,0
6918,0,0,0,1,1,0,0
5536,0,0,1,1,1,0,1
93401,0,1,0,1,0,0,0
12845,0,1,1,1,0,0,0
92792,0,1,0,1,1,0,1
50276,0,1,0,0,1,0,1
46492,0,0,0,1,0,0,0
5053,0,1,0,0,0,0,0
67979,0,1,0,0,0,0,0
43156,0,0,0,1,0,0,0
39579,0,1,0,1,0,0,0
10736,0,0,0,1,0,0,0
31225,0,0,0,1,1,0,0
64165,0,1,0,0,1,0,0
28033,0,1,0,1,0,0,0
62209,0,0,0,1,1,0,0
16218,1,1,0,1,1,0,0
82231,0,1,0,0,1,0,0
84748,0,0,0,1,1,0,0
82733,0,1,0,0,0,0,0
7422,0,1,0,0,1,0,0
68727,0,0,1,1,0,0,0
5319,0,0,0,1,1,0,1
29576,0,1,0,0,0,0,0
62579,0,0,1,1,0,0,0
38581,0,0,1,1,1,0,0
76598,0,1,0,0,1,0,0
74618,0,1,0,0,0,0,0
93154,0,0,0,1,1,0,0
37330,0,1,1,1,1,0,1
65027,0,1,0,0,0,0,0
24824,0,1,0,1,1,0,0
94178,0,1,0,0,1,0,0
54002,0,0,0,1,1,0,0
40333,0,1,1,1,0,1,0
65094,1,0,1,1,1,0,0
70212,0,1,0,1,1,0,0
72344,0,1,0,0,1,0,0
34337,0,1,0,0,1,0,0
40729,0,1,0,0,1,0,0
19150,0,0,0,1,0,0,1
19897,0,0,0,1,0,1,0
49755,0,0,0,1,0,0,0
86783,0,1,0,0,1,0,1
10306,0,0,0,1,1,1,0
9010,0,1,0,1,1,0,0
92615,0,1,0,1,1,0,0
40096,0,1,0,0,0,0,0
10279,0,0,0,1,1,1,0
77282,0,0,0,1,0,0,0
8139,0,1,0,1,0,0,0
39781,0,0,0,1,0,0,0
68876,0,1,0,0,0,0,0
85576,0,0,0,1,0,0,0
10818,0,0,0,1,1,0,0
43215,0,0,0,1,0,0,0
2952,1,1,1,1,1,0,0
74640,0,0,0,1,0,0,0
89545,0,0,0,1,0,0,0
61914,0,0,0,1,1,0,0
84947,1,0,0,1,1,0,0
91550,1,1,0,1,1,0,0
20442,0,1,0,0,1,0,0
30344,0,1,0,0,1,0,0
78689,0,0,0,1,1,0,0
22146,0,1,0,1,1,0,1
72980,0,0,1,1,1,0,0
87015,0,0,0,1,1,0,0
71768,0,1,0,0,1,0,0
46569,0,1,0,0,0,0,0
53071,0,0,0,1,0,0,0
82722,0,0,0,1,0,0,0
87504,0,0,0,1,0,0,0
66738,0,1,0,0,1,0,0
37143,0,0,0,1,0,0,0
91,1,1,0,1,1,0,1
32230,0,0,1,1,0,0,0
89625,0,1,0,0,1,0,0
79188,0,0,0,1,1,0,0
59113,0,0,0,1,1,0,0
11439,0,0,0,1,1,0,0
10902,0,1,0,0,0,0,0
18176,1,1,1,1,0,0,0
50266,0,0,0,1,1,0,0
12396,0,1,0,1,0,0,1
92743,0,1,0,1,1,0,1
37704,0,0,1,1,0,0,0
31580,0,1,1,1,0,1,0
78527,0,0,0,1,1,0,0
86083,0,0,1,1,1,0,0
35309,0,1,0,0,0,0,0
68892,1,0,0,1,0,0,0
57929,0,1,0,0,0,0,0
67515,0,1,0,0,0,0,0
63439,0,0,0,1,1,0,0
26511,0,1,0,0,1,0,0
1841,0,0,0,1,0,0,1
28911,1,1,0,0,1,0,0
89066,0,0,1,1,0,0,0
33619,0,1,0,1,1,0,0
5257,1,1,0,0,0,0,0
81109,0,1,0,0,1,0,1
83401,1,1,0,1,1,0,0
61705,0,1,0,0,0,0,0
4519,0,1,0,0,0,0,0
77830,0,1,1,1,1,0,0
51052,0,1,0,0,0,0,0
41469,1,1,0,0,1,0,0
44400,0,0,0,1,1,0,0
57980,0,1,0,1,0,0,0
9896,0,0,0,1,1,1,1
8259,0,1,0,0,1,0,0
23939,0,1,0,0,1,0,0
3784,1,1,1,1,0,0,0
66480,0,0,0,1,1,0,0
57496,0,1,0,1,0,0,1
71413,0,1,0,0,1,0,0
1852,1,1,0,1,1,0,0
9692,0,1,0,1,1,0,1
82483,1,1,1,1,1,0,0
64067,0,1,0,0,0,0,0
79570,0,0,0,1,1,0,0
54026,1,1,0,0,0,0,0
66487,0,1,0,1,0,0,0
29286,0,1,0,0,1,0,0
77583,0,0,1,1,1,1,0
58447,1,1,0,0,1,0,0
49553,0,1,0,1,1,0,1
1367,0,1,0,0,0,0,0
10267,0,0,0,1,1,0,0
48125,0,0,0,1,1,0,1
51833,0,0,0,1,1,0,0
28353,1,1,0,0,1,0,0
89591,1,1,0,0,1,0,0
50711,0,0,1,1,0,1,0
90059,1,0,0,1,1,0,0
27276,0,1,0,1,0,0,0
94163,0,1,0,0,1,0,1
8409,0,1,0,0,1,0,1
47010,0,0,0,1,1,1,0
77438,0,0,0,1,0,0,0
78443,0,1,0,0,0,0,0
88758,0,1,0,0,0,0,0
37984,0,1,0,1,0,0,0
5462,0,1,0,1,1,0,0
63878,1,1,0,1,1,0,0
58518,0,1,0,0,0,0,0
63362,0,1,0,0,0,0,0
31169,0,0,0,1,0,0,0
6910,1,1,0,1,1,0,0
76881,0,0,0,1,0,0,0
55242,0,1,0,1,1,0,0
77550,0,1,0,1,0,0,1
3624,0,1,0,0,1,0,1
79807,0,1,0,1,1,0,0
46382,0,0,0,1,1,0,1
50666,0,1,0,1,1,0,0
44866,0,1,0,1,0,0,1
62307,0,0,1,1,0,0,0
88965,0,1,0,0,0,0,0
29527,0,1,0,0,0,0,1
17084,1,1,0,1,1,0,0
82192,0,0,0,1,1,0,0
93465,0,1,0,0,1,0,1
86092,1,1,1,1,1,0,0
64732,0,0,0,1,1,0,0
79697,0,1,0,0,1,0,0
83565,0,1,0,1,1,0,0
27398,0,0,0,1,1,0,1
36972,1,1,0,0,1,0,0
50283,0,0,0,1,0,0,0
51974,0,0,1,1,0,0,1
44245,0,1,0,0,1,0,0
89630,1,0,0,1,0,1,0
14960,0,0,0,1,1,0,0
70276,0,0,0,1,1,0,0
40805,0,1,0,1,1,0,1
17530,0,1,0,1,1,0,1
522,0,1,0,0,0,0,0
55433,1,0,0,1,1,0,0
1996,0,1,1,1,0,0,1
46269,0,1,0,0,1,0,0
6343,0,0,1,1,1,0,0
39936,0,1,0,0,0,0,0
14970,0,1,0,1,1,0,1
38261,0,1,0,0,1,0,0
75336,1,1,0,1,1,0,0
33249,0,1,0,0,1,0,1
76183,0,0,0,1,1,0,0
82788,0,0,0,1,0,0,0
26978,0,1,0,1,1,0,1
62184,0,1,0,0,1,0,0
45887,0,1,0,0,1,0,0
74053,1,0,0,1,0,0,0
59036,0,0,0,1,1,0,0
5010,0,0,0,1,1,0,0
39618,1,1,0,0,1,0,0
88325,0,1,0,0,1,0,0
37537,0,1,0,0,1,0,0
80193,0,1,0,0,1,0,0
41715,0,0,0,1,1,0,0
83921,1,0,1,1,0,0,0
90784,1,0,1,1,0,0,0
62437,0,0,0,1,0,0,0
34991,0,0,0,1,1,0,0
46452,0,0,0,1,0,0,0
90709,1,0,0,1,1,0,0
75136,0,1,0,0,0,0,0
8570,0,0,1,1,0,0,0
84714,1,0,0,1,0,0,1
57457,0,0,0,1,1,0,0
44083,0,0,0,1,1,0,0
11677,0,1,0,0,0,0,0
57846,0,0,0,1,1,0,0
55430,0,1,0,0,1,0,0
87554,0,0,0,1,0,0,0
4573,0,1,0,1,1,0,1
24850,0,1,0,0,0,0,0
54140,0,1,0,0,0,0,0
65109,0,1,0,0,1,0,1
87034,1,1,1,1,0,0,0
31887,0,1,0,0,1,0,0
93612,0,1,0,0,1,0,1
79118,1,1,0,0,0,0,0
83633,0,1,0,0,0,0,0
26170,0,1,0,1,0,0,1
32320,0,1,0,0,1,0,0
68264,0,1,0,0,1,0,0
48797,0,0,0,1,0,0,0
90268,0,0,0,1,0,0,1
11578,0,1,0,1,1,0,0
38176,0,0,0,1,1,0,0
60068,0,1,0,1,0,0,0
72945,0,0,1,1,0,0,0
13673,0,0,1,1,0,0,0
86389,0,0,0,1,0,0,1
77917,0,1,0,0,1,0,0
3012,0,1,0,0,0,0,0
22280,0,1,0,0,1,0,0
29993,0,0,0,1,0,1,0
21913,0,1,0,0,0,0,0
75459,0,1,0,0,0,0,0
92744,0,1,0,0,1,0,1
27232,0,1,0,1,0,0,0
53734,1,0,0,1,0,0,0
36059,0,0,1,1,0,0,0
75757,0,0,1,1,0,0,0
37265,0,1,0,1,1,0,0
26877,0,1,0,0,0,0,0
24882,0,1,0,0,0,0,0
93797,0,1,0,0,0,0,0
17696,0,0,1,1,1,0,0
14506,1,0,0,1,1,0,0
4162,0,1,0,1,1,0,0
3445,0,1,0,1,0,0,0
40616,0,0,1,1,0,0,0
6799,1,0,0,1,1,1,0
17806,0,1,0,0,1,0,0
60370,0,1,1,1,1,0,0
91462,0,1,0,1,1,0,0
43423,0,1,0,0,1,0,0
6887,0,1,0,0,1,0,0
2535,0,1,0,1,1,0,0
8480,0,1,0,0,1,0,0
11725,0,0,0,1,0,0,0
62672,0,0,0,1,0,0,0
10991,0,0,0,1,1,1,0
5753,1,1,0,0,0,0,0
74748,1,1,1,1,0,0,1
80654,1,1,0,1,1,0,0
61258,1,1,0,1,1,0,1
16332,0,1,0,0,0,0,0
61112,0,1,1,1,1,0,0
12370,0,0,1,1,0,1,0
45964,0,0,0,1,0,1,0
86498,1,0,0,1,0,0,0
67552,0,1,0,0,1,0,1
43125,0,1,0,1,1,0,0
10596,0,0,0,1,1,1,0
45421,0,0,0,1,1,0,0
30002,0,0,1,1,0,0,0
61499,0,1,0,0,1,0,0
80632,1,1,1,1,0,0,0
2126,0,1,0,0,0,0,0
32912,0,1,0,1,1,0,0
14547,0,1,0,0,0,0,0
77555,1,0,0,1,1,0,0
68239,1,1,1,1,0,0,0
1077,0,1,0,1,1,0,0
77207,0,0,0,1,1,0,0
9961,0,0,0,1,1,0,0
67810,0,0,1,1,1,0,1
57841,0,0,0,1,0,0,0
36120,0,0,0,1,1,0,0
42813,0,1,0,1,1,0,0
81336,0,0,0,1,0,1,0
15476,1,1,1,1,0,0,0
48503,0,1,1,1,0,1,0
28576,0,1,0,1,1,0,0
57935,0,1,0,1,0,0,0
7754,0,1,0,0,1,0,1
40071,0,1,0,0,0,0,0
91884,0,0,0,1,1,0,0
69799,1,0,0,1,0,0,0
5962,1,1,0,0,0,0,0
39190,1,1,0,1,1,0,0
47896,0,0,0,1,0,1,0
29424,1,1,0,1,1,0,0
74028,0,1,0,0,1,0,0
57912,0,0,0,1,1,0,0
63157,0,1,0,0,1,0,0
32138,0,1,0,0,1,0,0
45712,0,1,1,1,1,0,1
60233,0,0,1,1,1,0,0
45782,1,1,0,0,1,0,0
69151,0,1,0,0,1,0,0
16270,0,1,0,1,0,0,1
41891,0,0,0,1,1,0,1
70343,1,1,0,0,0,0,1
90162,1,1,0,1,1,0,0
50010,0,1,0,0,1,0,0
80361,0,1,0,0,0,0,0
77021,0,1,0,0,1,0,0
16977,0,1,0,0,0,0,0
88569,0,0,0,1,1,0,0
83047,1,0,0,1,1,0,1
33444,0,1,0,0,0,0,0
54993,1,1,0,1,1,0,0
93311,0,1,0,0,1,0,0
34929,0,1,0,0,0,0,0
37401,1,1,0,0,1,0,0
12136,0,0,0,1,1,0,1
3228,0,1,0,1,1,0,0
7000,0,1,0,0,1,0,0
45392,0,0,0,1,1,0,0
84254,0,1,0,1,1,0,0
20960,0,1,0,1,1,0,0
88389,0,0,0,1,1,0,0
26167,0,1,0,0,1,0,0
9077,0,0,0,1,0,1,0
49947,0,1,0,0,1,0,0
1654,0,0,0,1,1,1,0
14066,0,1,0,1,0,0,1
74928,0,1,0,0,0,0,0
27490,0,1,0,1,0,0,0
73966,0,0,1,1,1,1,0
8773,0,1,0,0,1,0,0
66333,0,1,0,0,1,0,0
51275,1,1,0,1,1,0,0
55460,0,0,0,1,0,0,1
52796,0,0,0,1,1,0,0
42161,1,1,0,1,1,0,0
10725,0,0,1,1,0,1,0
108,0,1,0,0,1,0,0
27838,0,1,0,1,1,0,0
58870,0,0,0,1,0,0,0
73947,0,1,0,0,0,0,0
17422,0,1,0,0,1,0,1
64351,0,1,0,0,1,0,0
20702,0,0,0,1,0,1,0
22174,0,1,1,1,1,0,0
80031,0,1,0,1,1,0,0
38349,0,1,0,1,1,0,1
69322,0,1,0,0,1,0,0
68576,0,1,0,0,0,0,1
56034,0,1,0,0,0,0,1
66838,0,0,1,1,1,0,0
87172,0,1,0,1,1,0,0
93593,0,1,0,0,1,0,0
3248,0,0,0,1,0,1,0
66917,0,0,0,1,0,0,0
27099,1,0,0,1,1,1,0
28933,0,0,0,1,1,0,0
28771,1,1,0,1,1,0,0
88721,1,0,1,1,0,0,0
39000,0,0,0,1,1,0,0
73641,0,1,0,0,1,0,1
47647,0,1,0,1,1,0,0
57746,0,0,0,1,1,0,0
76563,0,1,0,0,0,0,0
87983,1,1,0,1,0,0,0
30240,0,1,0,0,1,0,1
88696,0,1,0,0,0,0,0
63383,1,1,0,0,1,0,0
32064,0,1,0,1,0,0,1
73309,0,1,0,0,0,0,0
70986,0,0,0,1,0,0,0
61248,0,1,0,1,0,0,0
74362,0,0,0,1,0,0,0
35151,0,1,0,0,1,0,0
8090,1,1,1,1,1,1,1
38310,0,0,1,1,0,0,0
24394,0,1,1,1,1,0,1
76839,1,1,0,0,1,0,0
53399,1,0,1,1,1,0,0
5457,0,1,0,0,0,0,0
37942,0,0,0,1,1,0,1
25752,0,1,0,0,1,0,0
1209,0,1,0,0,1,0,0
57941,0,1,0,0,1,0,0
39050,0,1,0,0,0,0,0
92123,0,1,0,1,0,0,1
38535,0,1,0,0,1,0,0
62935,0,1,0,0,1,0,0
84746,0,1,1,1,1,0,0
23112,0,1,0,0,1,0,0
62062,0,0,0,1,1,0,0
87327,0,0,0,1,0,0,0
67655,0,1,0,0,1,0,1
82794,1,1,0,1,0,0,0
60046,0,1,0,0,1,0,0
33268,0,1,0,1,1,0,1
90070,0,0,0,1,1,0,0
57422,0,1,0,0,1,0,0
35192,0,0,0,1,1,0,0
52871,0,1,0,1,1,0,0
3686,0,1,1,1,1,0,1
84435,0,0,0,1,0,0,0
90001,1,1,0,1,1,0,0
70113,0,0,0,1,1,0,1
19057,0,0,0,1,0,0,0
60447,1,0,0,1,1,0,0
64235,0,1,0,0,1,0,0
61900,1,1,0,1,1,0,0
72228,0,0,0,1,1,0,0
44829,0,0,0,1,1,0,0
37221,0,0,0,1,1,0,0
12854,1,1,0,1,1,0,0
76992,0,0,1,1,0,0,0
40059,0,0,0,1,0,1,0
91968,0,1,0,0,0,0,0
66725,0,0,1,1,1,0,0
75934,0,1,0,0,1,0,1
71232,0,1,0,0,0,0,0
88568,0,0,0,1,1,0,0
62223,0,1,0,0,1,0,0
25735,0,0,0,1,0,0,0
85956,1,0,1,1,1,0,0
42548,0,1,0,0,1,0,0
48852,0,0,0,1,1,0,0
85689,0,0,0,1,1,0,0
19655,0,1,0,0,1,0,1
32113,0,1,0,1,0,0,0
63899,0,1,0,0,0,0,0
11135,0,0,0,1,1,0,0
79060,0,0,1,1,0,0,0
73400,0,0,0,1,1,0,0
9606,0,1,0,1,1,0,0
42268,0,0,1,1,1,0,0
59278,0,1,0,0,0,0,0
65095,0,0,0,1,1,0,0
92350,0,1,1,1,1,0,0
37160,1,1,0,0,0,0,0
77448,0,0,0,1,1,0,0
49382,0,1,0,1,1,0,0
26988,0,0,0,1,1,0,0
36989,0,0,0,1,1,0,1
91700,1,1,0,1,0,0,1
2705,0,1,0,0,0,0,0
73865,0,0,0,1,0,0,0
40904,0,1,1,1,0,0,1
92484,0,1,0,1,0,0,1
18551,0,1,0,0,1,0,1
41701,0,1,0,1,0,0,0
67104,0,0,1,1,1,0,1
76769,0,1,0,0,0,0,1
28669,0,0,0,1,0,0,0
93216,0,0,1,1,1,0,1
12327,0,0,1,1,1,0,0
85455,0,0,0,1,0,0,0
81498,0,1,0,1,1,0,1
59307,0,1,0,0,0,0,1
80,0,1,0,0,1,0,1
35949,0,1,0,0,0,0,1
93406,0,0,0,1,0,0,0
58926,0,0,0,1,1,0,0
7578,0,1,0,1,1,0,0
42136,0,1,0,0,0,0,0
51627,0,1,0,0,1,0,0
50141,0,1,0,0,0,0,0
70957,0,0,0,1,1,1,0
51566,0,1,0,1,1,0,0
92878,0,1,0,0,1,0,0
12779,0,1,0,0,0,0,0
37093,0,1,0,0,0,0,1
65646,0,0,0,1,1,0,0
41783,0,0,0,1,0,0,0
71781,1,1,0,0,1,0,1
94324,0,1,0,0,1,0,0
70122,0,1,0,0,0,0,0
12635,0,1,0,1,0,0,1
32539,0,0,0,1,1,0,0
72269,0,0,0,1,0,0,0
14447,0,0,0,1,0,0,0
59995,0,0,0,1,1,0,0
49524,0,0,1,1,0,0,0
14068,0,1,0,0,0,0,0
20334,0,1,0,0,0,0,0
52722,0,1,0,1,0,0,1
15159,0,1,1,1,1,0,0
9836,0,0,0,1,1,1,0
42639,0,1,0,1,1,0,0
19723,0,1,0,1,0,0,1
11715,1,1,1,1,0,0,0
84580,1,1,0,1,0,0,0
85674,1,1,0,0,0,0,0
92087,1,1,1,1,0,0,0
63955,0,1,0,0,0,0,1
50196,0,1,0,1,0,0,1
53150,0,1,0,0,0,0,0
73088,0,0,1,1,0,0,1
59997,0,0,1,1,1,0,0
26785,0,1,0,0,0,0,0
51665,0,1,0,0,1,0,0
60608,0,1,0,0,1,0,1
23,0,1,0,1,1,0,0
2250,0,1,0,0,1,0,0
42031,0,0,0,1,1,1,0
21279,0,0,0,1,1,0,1
511,0,1,0,0,1,0,0
29565,0,0,0,1,1,0,1
87112,0,0,0,1,1,0,0
52697,0,1,0,0,1,0,0
4112,0,1,0,0,1,0,0
44144,0,0,1,1,0,0,1
9090,0,1,0,1,1,0,1
45051,0,0,0,1,0,0,0
10572,0,1,0,1,1,0,0
4629,0,1,0,1,1,1,0
37092,0,0,0,1,0,0,0
34910,0,1,0,0,1,0,0
33503,1,1,0,1,0,0,0
16153,0,0,1,1,0,0,0
67253,0,1,0,0,0,0,1
68490,0,1,0,0,1,0,0
78390,0,0,1,1,1,0,0
45061,0,0,0,1,1,0,0
83510,0,1,0,0,1,0,0
64228,1,1,0,0,1,0,0
80942,0,0,0,1,1,0,0
65042,0,1,0,1,1,0,0
42631,0,0,0,1,1,0,0
66471,0,1,0,0,1,0,0
73808,0,0,0,1,1,0,0
39854,1,0,1,1,1,0,0
76090,0,0,1,1,1,0,0
30827,0,1,0,1,0,1,0
63974,0,1,0,1,1,0,0
4285,0,0,0,1,0,0,1
58623,0,1,0,0,1,0,0
29922,0,0,0,1,1,0,0
87656,0,0,0,1,0,0,0
81802,0,1,0,1,0,0,0
75508,0,0,0,1,1,0,1
49892,0,0,1,1,1,0,0
26873,0,1,0,0,1,0,0
49126,1,1,0,1,1,0,0
42396,0,1,0,0,0,0,0
88449,0,0,0,1,1,0,0
71236,0,1,0,0,0,0,0
51608,0,1,0,1,0,0,0
33113,0,1,0,1,0,0,1
11978,0,0,0,1,1,0,0
78659,1,0,0,1,1,0,0
49072,0,1,0,0,1,0,0
41957,0,1,0,0,0,0,0
30881,0,1,1,1,1,0,1
3196,0,1,0,0,0,0,0
80552,0,1,0,0,1,0,1
27242,0,1,0,0,1,0,0
18843,0,0,0,1,1,0,0
10908,0,0,0,1,1,1,0
6093,0,0,0,1,1,0,0
46822,1,1,0,0,1,0,0
49587,0,0,0,1,1,0,0
46738,0,0,0,1,1,1,0
67714,1,1,0,0,1,0,0
18833,0,1,1,1,1,0,0
12925,0,0,1,1,1,0,1
48316,0,1,0,0,1,0,0
82849,0,0,0,1,1,0,0
44732,0,0,0,1,1,0,0
25337,0,1,0,1,0,0,0
91985,0,0,0,1,1,0,0
93676,1,0,0,1,1,0,0
89980,0,1,0,0,0,0,1
35945,0,1,0,0,1,0,1
41455,0,0,0,1,1,0,0
54785,0,1,0,0,1,0,0
36631,0,1,0,1,1,0,0
6360,1,1,1,1,1,0,0
28468,1,1,1,1,0,0,0
44203,0,1,0,0,0,0,1
78364,0,1,0,0,1,0,0
72547,0,0,0,1,1,0,0
26135,0,1,0,1,1,0,0
41772,0,1,0,1,1,0,0
73964,0,0,0,1,0,0,0
66307,0,1,0,0,1,0,0
84444,0,0,0,1,0,1,0
20008,0,1,0,0,0,0,0
42312,0,1,0,0,0,0,1
7333,0,1,1,1,1,0,1
77211,0,0,1,1,1,0,0
62181,0,0,0,1,1,0,0
46167,0,1,0,0,1,0,0
23593,0,1,0,1,0,0,1
72990,0,0,1,1,1,0,0
70180,0,1,0,0,1,0,0
42148,1,1,0,0,1,0,1
7001,0,1,0,0,1,0,0
88906,0,0,0,1,1,0,0
84708,0,0,0,1,1,0,0
38801,0,0,0,1,1,0,0
18890,1,0,1,1,1,0,0
61347,0,0,0,1,0,0,0
49576,0,0,0,1,1,0,0
81138,0,1,0,1,1,0,0
59683,0,1,0,1,1,0,0
26231,0,1,0,1,0,0,0
16534,0,0,0,1,1,1,0
5168,0,0,0,1,0,0,0
86438,0,0,1,1,1,0,0
35182,0,0,0,1,1,0,0
32520,0,0,1,1,1,1,0
82649,0,0,0,1,1,0,0
69078,0,1,0,0,0,0,0
93049,0,1,0,0,1,0,0
50683,0,1,0,1,0,0,0
14192,0,1,1,1,1,0,0
85531,1,0,0,1,1,0,0
1525,0,1,0,0,1,0,0
24209,0,1,0,1,0,0,1
3098,0,1,0,0,0,0,1
65595,0,1,0,0,1,0,0
51735,1,0,0,1,1,0,0
87994,1,1,0,0,1,0,1
44283,0,0,0,1,0,0,0
58203,0,1,0,1,1,0,0
94314,0,1,0,0,1,0,0
50970,0,0,0,1,0,0,0
3447,0,1,0,1,1,0,0
18944,0,0,0,1,1,1,0
49650,0,1,1,1,1,0,0
21590,0,1,0,0,1,0,0
42974,0,1,0,0,1,0,0
47903,0,0,0,1,1,0,0
4339,1,1,0,1,0,0,0
9054,0,1,0,1,1,1,0
23880,0,1,0,0,0,0,0
37859,0,1,0,1,0,0,0
53446,1,0,1,1,1,0,0
54534,0,0,0,1,1,0,0
59209,0,1,0,0,1,0,0
44359,0,0,0,1,1,0,0
94369,0,0,0,1,1,0,0
62001,0,0,0,1,0,0,0
73314,0,0,1,1,0,0,0
36612,0,1,0,0,1,0,1
50770,0,0,0,1,1,0,0
88485,0,0,0,1,1,0,0
20804,0,1,0,0,1,0,0
31187,1,1,1,1,1,0,1
89294,0,1,0,1,1,0,0
13132,0,0,0,1,1,0,0
31615,0,1,0,0,1,0,0
22623,0,1,0,0,1,0,0
88618,1,0,1,1,1,0,0
65867,0,1,0,0,1,0,0
76095,0,1,0,1,0,0,0
36422,0,0,0,1,0,0,0
39414,0,0,0,1,0,0,1
49351,0,1,0,0,1,0,0
72402,0,1,1,1,1,0,0
88351,0,1,0,0,0,0,0
65044,1,1,0,1,1,0,0
87047,0,1,1,1,0,0,0
21313,0,1,0,0,1,0,1
38658,0,0,0,1,0,0,0
6375,0,0,0,1,1,0,0
82531,0,1,0,1,1,0,0
13709,0,1,0,0,1,0,0
90641,0,1,0,0,0,0,0
81093,0,0,0,1,0,0,0
75877,1,0,1,1,0,0,0
62341,0,0,0,1,1,0,0
66579,1,1,1,1,1,0,0
38222,0,1,0,0,0,0,0
28261,0,1,0,0,1,0,0
67152,0,1,0,0,1,0,0
14073,0,1,0,1,0,0,0
6690,0,0,0,1,0,0,0
12655,0,1,1,1,0,0,0
2125,1,0,1,1,0,0,0
17110,1,1,0,1,1,0,0
48798,0,0,0,1,1,0,0
61745,0,1,0,0,1,0,0
92023,0,0,1,1,0,0,0
66716,1,1,0,1,0,0,1
58033,0,1,0,0,1,0,0
62440,0,1,0,0,0,0,0
47305,1,0,0,1,0,0,1
30677,0,1,0,0,0,0,0
28712,0,1,0,0,0,0,0
88857,0,0,0,1,1,1,0
12953,0,1,0,0,0,0,0
69783,1,1,1,1,1,1,0
77610,0,1,0,0,0,0,0
80753,0,0,1,1,0,0,0
23782,0,0,0,1,0,0,0
12595,0,1,0,1,0,0,0
43592,1,0,0,1,1,0,0
77950,1,1,0,0,1,0,1
13705,0,0,0,1,1,0,0
28503,0,1,0,1,1,0,0
62661,0,1,0,0,1,0,0
63378,0,1,0,0,1,0,0
82051,0,0,0,1,0,0,0
48218,0,1,0,1,1,0,0
53680,0,1,0,1,1,0,0
85427,1,0,0,1,0,1,0
71834,0,0,0,1,1,0,1
90964,0,0,0,1,0,0,0
12232,0,1,0,1,1,0,0
83091,0,0,0,1,1,0,0
89341,0,1,0,0,1,0,0
13914,0,1,0,1,0,0,1
44398,1,0,0,1,0,0,0
59000,1,1,0,1,0,0,1
2691,0,1,1,1,0,0,1
21121,0,1,0,1,1,0,0
25586,1,0,0,1,1,0,0
77163,0,0,1,1,0,0,0
91319,0,1,0,1,1,0,0
45467,0,1,0,1,1,0,0
3699,0,1,0,1,0,0,0
78261,0,0,0,1,1,0,0
6571,0,0,0,1,1,0,0
93287,0,1,0,1,0,0,0
30445,1,0,0,1,0,0,0
14792,0,1,0,0,1,0,1
20551,0,1,0,0,0,0,0
90669,0,0,0,1,1,0,0
21641,0,1,0,0,1,0,0
18905,0,0,0,1,0,0,0
77717,0,1,0,0,1,0,0
11782,0,1,0,1,1,0,0
14436,0,0,0,1,1,0,0
68753,0,1,0,0,1,0,0
7383,0,1,0,0,1,0,0
15630,0,1,0,0,0,0,0
88417,0,0,0,1,0,0,0
40212,0,0,0,1,0,0,0
73571,0,0,1,1,1,0,0
18239,0,0,0,1,1,1,0
39809,0,1,0,0,1,0,1
36436,0,1,0,1,1,0,0
54180,0,0,0,1,1,0,0
27712,0,1,0,0,0,0,1
20615,0,1,0,0,0,0,0
56657,1,1,0,1,0,0,1
93882,0,1,0,0,0,0,0
92624,0,1,0,0,0,0,0
73187,0,1,0,0,0,0,0
76971,0,1,0,1,1,0,1
69066,0,1,0,0,0,0,0
18569,0,1,0,0,1,0,0
75054,0,0,1,1,1,0,0
54511,0,1,0,0,1,0,0
41416,0,0,1,1,0,0,0
78135,0,1,0,0,1,0,0
47591,0,1,1,1,0,0,0
2647,0,1,0,1,1,0,0
48982,1,0,1,1,1,0,1
27958,0,1,0,0,1,0,0
7579,1,1,0,0,1,0,0
19625,0,1,0,0,1,0,0
88751,1,0,0,1,0,0,0
54280,0,1,0,0,1,0,0
9330,1,1,0,1,1,0,0
78493,1,1,0,1,1,0,1
77068,0,0,1,1,1,1,0
41299,0,1,0,0,1,0,0
17886,0,1,1,1,0,0,0
3877,0,1,0,1,1,0,0
28688,0,0,0,1,1,0,0
50780,1,0,1,1,0,0,0
47723,0,1,0,1,1,0,0
57544,0,0,0,1,1,0,0
76292,0,0,0,1,1,1,0
86850,0,1,0,1,0,0,0
27179,0,0,0,1,0,0,0
88323,1,0,1,1,1,0,0
13989,0,1,0,0,0,0,0
67397,0,1,0,0,1,0,0
42693,0,0,1,1,0,1,0
60746,0,0,0,1,1,0,0
5366,0,1,0,0,0,0,0
70827,0,1,0,0,1,0,0
25280,0,1,0,0,1,0,0
91633,1,1,0,1,1,0,0
56703,0,0,0,1,0,0,0
40840,0,1,0,0,0,0,1
61736,0,1,0,1,0,0,0
22485,1,1,0,1,0,0,0
65769,1,1,0,0,1,0,0
14895,0,1,0,0,1,0,0
44788,0,1,0,1,0,0,1
